leaf,genotype,elevation,treatment,Tmin,tray,column,row,cell,plantID,init_size,freezing_date,census_date,freezing_OD,census_OD,Final_status,Date_of_death,RGR_total,final_size
two,211_6,3122,TempC,-5.7,new3,18,C,18C,frz_new573,3.4,3/24/22,3/25/22,83,84,0,11,NA,NA
two,162_2A,3055,TempC,-5.7,new3,18,D,18D,frz_new574,8.6,3/24/22,3/25/22,83,84,1,45,0.005511642,10.9
two,269_20C,2800,TempC,-5.7,new3,18,E,18E,frz_new575,4.6,3/24/22,3/25/22,83,84,1,45,0.017350455,9.7
two,214_7,2694,TempC,-5.7,new3,18,F,18F,frz_new576,7.1,3/24/22,3/25/22,83,84,1,45,0.003064402,8.1
two,262_3A,2717,TempC,-5.7,new3,18,G,18G,frz_new577,6.8,3/24/22,3/25/22,83,84,1,45,0.008019546,9.6
two,253_3A,3460,TempC,-5.7,new3,18,H,18H,frz_new578,5.6,3/24/22,3/25/22,83,84,1,45,0.010511282,8.8
two,91_2,2910,TempC,-5.7,new3,18,I,18I,frz_new579,2.6,3/24/22,3/25/22,83,84,1,45,0.017843143,5.6
two,256_3C,2735,TempC,-5.7,new3,18,J,18J,frz_new580,6.2,3/24/22,3/25/22,83,84,1,45,0.006501974,8.2
two,256_14,2735,TempC,-5.7,new3,19,A,19A,frz_new581,8.7,3/24/22,3/25/22,83,84,1,45,-0.001376485,8.2
two,49_2,2935,TempC,-5.7,new3,19,C,19C,frz_new583,7.6,3/24/22,3/25/22,83,84,1,45,0.008386385,10.9
two,269_20C,2800,TempC,-5.7,new3,19,E,19E,frz_new585,7.9,3/24/22,3/25/22,83,84,1,45,0.005012084,9.8
two,214_7,2694,TempC,-5.7,new3,19,F,19F,frz_new586,8.7,3/24/22,3/25/22,83,84,1,45,0.005242785,10.9
two,63_8,2960,TempC,-5.7,new3,19,G,19G,frz_new587,10.5,3/24/22,3/25/22,83,84,1,45,0.004423878,12.7
two,273_18C,2710,TempC,-5.7,new3,19,H,19H,frz_new588,7.6,3/24/22,3/25/22,83,84,1,45,0.008172044,10.8
two,211_6,3122,TempC,-5.7,new3,19,I,19I,frz_new589,7.2,3/24/22,3/25/22,83,84,1,45,0.011290879,11.7
two,273_18C,2710,TempC,-5.7,new3,19,J,19J,frz_new590,6.4,3/24/22,3/25/22,83,84,1,45,0.004896855,7.9
two,269_20C,2800,TempC,-5.7,new3,20,B,20B,frz_new592,8.3,3/24/22,3/25/22,83,84,1,45,0.008957685,12.2
two,255_7A,3342,TempC,-5.7,new3,20,E,20E,frz_new595,8.8,3/24/22,3/25/22,83,84,1,45,0.012710319,15.2
two,211_6,3122,TempC,-5.7,new3,20,F,20F,frz_new596,8.8,3/24/22,3/25/22,83,84,1,45,0.005399846,11.1
two,262_3A,2717,TempC,-5.7,new3,20,H,20H,frz_new598,9.1,3/24/22,3/25/22,83,84,1,45,0.002424675,10.1
two,185_2,3411,TempC,-5.7,new3,20,I,20I,frz_new599,11.4,3/24/22,3/25/22,83,84,1,45,0.012602703,19.6
two,180_5,3249,TempC,-5.7,new3,20,J,20J,frz_new600,5.1,3/24/22,3/25/22,83,84,0,11,NA,NA
two,185_2,3411,TempB,-10.7,new4,1,B,1B,frz_new602,9.6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,255_7A,3342,TempB,-10.7,new4,1,D,1D,frz_new604,9.1,3/25/22,3/25/22,84,84,0,5,NA,NA
two,211_6,3122,TempB,-10.7,new4,1,E,1E,frz_new605,7.9,3/25/22,3/25/22,84,84,0,33,NA,NA
two,262_3A,2717,TempB,-10.7,new4,1,F,1F,frz_new606,6.6,3/25/22,3/25/22,84,84,0,33,NA,NA
two,49_1A,2935,TempB,-10.7,new4,1,G,1G,frz_new607,2.1,3/25/22,3/25/22,84,84,0,5,NA,NA
two,49_1A,2935,TempB,-10.7,new4,1,H,1H,frz_new608,4.2,3/25/22,3/25/22,84,84,0,7,NA,NA
two,214_7,2694,TempB,-10.7,new4,1,I,1I,frz_new609,5.5,3/25/22,3/25/22,84,84,0,7,NA,NA
two,162_2A,3055,TempB,-10.7,new4,1,J,1J,frz_new610,8.9,3/25/22,3/25/22,84,84,0,5,NA,NA
two,256_14,2735,TempB,-10.7,new4,2,C,2C,frz_new613,7.1,3/25/22,3/25/22,84,84,0,42,-0.013073995,4.1
two,180_5,3249,TempB,-10.7,new4,2,D,2D,frz_new614,4.7,3/25/22,3/25/22,84,84,0,28,NA,NA
two,269_20C,2800,TempB,-10.7,new4,2,E,2E,frz_new615,7.8,3/25/22,3/25/22,84,84,0,5,NA,NA
two,214_7,2694,TempB,-10.7,new4,2,F,2F,frz_new616,7.3,3/25/22,3/25/22,84,84,0,7,NA,NA
two,211_6,3122,TempB,-10.7,new4,2,G,2G,frz_new617,3.6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,255_7A,3342,TempB,-10.7,new4,2,H,2H,frz_new618,5.6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,63_8,2960,TempB,-10.7,new4,2,I,2I,frz_new619,8.5,3/25/22,3/25/22,84,84,0,7,NA,NA
two,49_1A,2935,TempB,-10.7,new4,2,J,2J,frz_new620,5,3/25/22,3/25/22,84,84,0,5,NA,NA
two,01_4,2989,TempB,-10.7,new4,3,A,3A,frz_new621,14,3/25/22,3/25/22,84,84,0,5,NA,NA
two,63_8,2960,TempB,-10.7,new4,3,B,3B,frz_new622,8,3/25/22,3/25/22,84,84,0,7,NA,NA
two,269_20C,2800,TempB,-10.7,new4,3,C,3C,frz_new623,9.9,3/25/22,3/25/22,84,84,1,45,-0.007915237,7.1
two,269_20C,2800,TempB,-10.7,new4,3,E,3E,frz_new625,8.6,3/25/22,3/25/22,84,84,0,5,NA,NA
two,255_7A,3342,TempB,-10.7,new4,3,F,3F,frz_new626,3.2,3/25/22,3/25/22,84,84,0,5,NA,NA
two,01_4,2989,TempB,-10.7,new4,3,G,3G,frz_new627,2.1,3/25/22,3/25/22,84,84,0,7,NA,NA
two,211_6,3122,TempB,-10.7,new4,3,I,3I,frz_new629,7.1,3/25/22,3/25/22,84,84,0,7,NA,NA
two,49_2,2935,TempB,-10.7,new4,3,J,3J,frz_new630,5.7,3/25/22,3/25/22,84,84,0,7,NA,NA
two,213_1A,2790,TempB,-10.7,new4,4,B,4B,frz_new632,3.6,3/25/22,3/25/22,84,84,0,10,NA,NA
two,256_3C,2735,TempB,-10.7,new4,4,C,4C,frz_new633,4.6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,180_5,3249,TempB,-10.7,new4,4,D,4D,frz_new634,8.7,3/25/22,3/25/22,84,84,0,5,NA,NA
two,162_2A,3055,TempB,-10.7,new4,4,E,4E,frz_new635,3.7,3/25/22,3/25/22,84,84,0,5,NA,NA
two,209_2A,2721,TempB,-10.7,new4,4,F,4F,frz_new636,7.1,3/25/22,3/25/22,84,84,1,45,-0.015518142,3.7
two,273_18C,2710,TempB,-10.7,new4,4,G,4G,frz_new637,3.9,3/25/22,3/25/22,84,84,0,17,NA,NA
two,199_1,3502,TempB,-10.7,new4,4,H,4H,frz_new638,7.1,3/25/22,3/25/22,84,84,0,7,NA,NA
two,213_1A,2790,TempB,-10.7,new4,4,I,4I,frz_new639,6.2,3/25/22,3/25/22,84,84,0,5,NA,NA
two,211_6,3122,TempB,-10.7,new4,4,J,4J,frz_new640,7.6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,63_8,2960,TempB,-10.7,new4,5,A,5A,frz_new641,9.8,3/25/22,3/25/22,84,84,0,7,NA,NA
two,209_2A,2721,TempB,-10.7,new4,5,B,5B,frz_new642,5.8,3/25/22,3/25/22,84,84,0,5,NA,NA
two,256_3C,2735,TempB,-10.7,new4,5,C,5C,frz_new643,7.5,3/25/22,3/25/22,84,84,0,7,NA,NA
two,262_3A,2717,TempB,-10.7,new4,5,D,5D,frz_new644,3,3/25/22,3/25/22,84,84,0,5,NA,NA
two,01_4,2989,TempB,-10.7,new4,5,E,5E,frz_new645,6.4,3/25/22,3/25/22,84,84,0,5,NA,NA
two,49_1A,2935,TempB,-10.7,new4,5,F,5F,frz_new646,2.7,3/25/22,3/25/22,84,84,0,5,NA,NA
two,214_7,2694,TempB,-10.7,new4,5,G,5G,frz_new647,9.8,3/25/22,3/25/22,84,84,0,7,NA,NA
two,256_3C,2735,TempB,-10.7,new4,5,I,5I,frz_new649,8.5,3/25/22,3/25/22,84,84,0,5,NA,NA
two,269_20C,2800,TempB,-10.7,new4,5,J,5J,frz_new650,5,3/25/22,3/25/22,84,84,0,5,NA,NA
two,162_2A,3055,TempB,-10.7,new4,6,A,6A,frz_new651,6.5,3/25/22,3/25/22,84,84,0,7,NA,NA
two,162_2A,3055,TempB,-10.7,new4,6,B,6B,frz_new652,4.5,3/25/22,3/25/22,84,84,0,5,NA,NA
two,185_2,3411,TempB,-10.7,new4,6,C,6C,frz_new653,7,3/25/22,3/25/22,84,84,0,7,NA,NA
two,162_2A,3055,TempB,-10.7,new4,6,D,6D,frz_new654,6.5,3/25/22,3/25/22,84,84,0,7,NA,NA
two,63_8,2960,TempB,-10.7,new4,6,E,6E,frz_new655,8.6,3/25/22,3/25/22,84,84,0,5,NA,NA
two,257_2,2754,TempB,-10.7,new4,6,F,6F,frz_new656,5,3/25/22,3/25/22,84,84,0,5,NA,NA
two,253_3A,3460,TempB,-10.7,new4,6,G,6G,frz_new657,8.2,3/25/22,3/25/22,84,84,0,7,NA,NA
two,63_8,2960,TempB,-10.7,new4,6,I,6I,frz_new659,7.7,3/25/22,3/25/22,84,84,0,7,NA,NA
two,214_7,2694,TempB,-10.7,new4,6,J,6J,frz_new660,8.4,3/25/22,3/25/22,84,84,0,7,NA,NA
two,49_1A,2935,TempB,-10.7,new4,7,A,7A,frz_new661,5.4,3/25/22,3/25/22,84,84,0,5,NA,NA
two,162_2A,3055,TempB,-10.7,new4,7,C,7C,frz_new663,10.5,3/25/22,3/25/22,84,84,0,7,NA,NA
two,269_20C,2800,TempB,-10.7,new4,7,D,7D,frz_new664,2.6,3/25/22,3/25/22,84,84,0,15,NA,NA
two,185_2,3411,TempB,-10.7,new4,7,G,7G,frz_new667,9.9,3/25/22,3/25/22,84,84,0,5,NA,NA
two,162_2A,3055,TempB,-10.7,new4,7,H,7H,frz_new668,5.6,3/25/22,3/25/22,84,84,0,15,NA,NA
two,185_2,3411,TempB,-10.7,new4,7,I,7I,frz_new669,5.9,3/25/22,3/25/22,84,84,0,5,NA,NA
two,214_7,2694,TempB,-10.7,new4,7,J,7J,frz_new670,8.6,3/25/22,3/25/22,84,84,0,5,NA,NA
two,162_2A,3055,TempB,-10.7,new4,8,A,8A,frz_new671,2.3,3/25/22,3/25/22,84,84,0,5,NA,NA
two,63_8,2960,TempB,-10.7,new4,8,B,8B,frz_new672,5.8,3/25/22,3/25/22,84,84,0,28,NA,NA
two,262_3A,2717,TempB,-10.7,new4,8,C,8C,frz_new673,4.9,3/25/22,3/25/22,84,84,0,10,NA,NA
two,213_1A,2790,TempB,-10.7,new4,8,D,8D,frz_new674,7.7,3/25/22,3/25/22,84,84,0,5,NA,NA
two,199_1,3502,TempB,-10.7,new4,8,E,8E,frz_new675,6.6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,256_3C,2735,TempB,-10.7,new4,8,G,8G,frz_new677,6.4,3/25/22,3/25/22,84,84,0,17,NA,NA
two,207_5,3219,TempB,-10.7,new4,8,I,8I,frz_new679,2.3,3/25/22,3/25/22,84,84,0,5,NA,NA
two,214_7,2694,TempB,-10.7,new4,9,A,9A,frz_new681,5.9,3/25/22,3/25/22,84,84,0,5,NA,NA
two,180_5,3249,TempB,-10.7,new4,9,B,9B,frz_new682,8.9,3/25/22,3/25/22,84,84,0,7,NA,NA
two,49_2,2935,TempB,-10.7,new4,9,C,9C,frz_new683,6,3/25/22,3/25/22,84,84,0,5,NA,NA
two,253_3A,3460,TempB,-10.7,new4,9,E,9E,frz_new685,6.6,3/25/22,3/25/22,84,84,0,10,NA,NA
two,01_4,2989,TempB,-10.7,new4,9,F,9F,frz_new686,10.5,3/25/22,3/25/22,84,84,0,5,NA,NA
two,273_18C,2710,TempB,-10.7,new4,9,G,9G,frz_new687,3.8,3/25/22,3/25/22,84,84,0,15,NA,NA
two,255_7A,3342,TempB,-10.7,new4,9,I,9I,frz_new689,4.6,3/25/22,3/25/22,84,84,1,45,NA,NA
two,63_8,2960,TempB,-10.7,new4,10,A,10A,frz_new691,7.9,3/25/22,3/25/22,84,84,0,5,NA,NA
two,253_3A,3460,TempB,-10.7,new4,10,B,10B,frz_new692,5.6,3/25/22,3/25/22,84,84,0,5,NA,NA
two,262_3A,2717,TempB,-10.7,new4,10,D,10D,frz_new694,3.2,3/25/22,3/25/22,84,84,0,5,NA,NA
two,211_6,3122,TempB,-10.7,new4,10,E,10E,frz_new695,7.4,3/25/22,3/25/22,84,84,0,28,NA,NA
two,185_2,3411,TempB,-10.7,new4,10,F,10F,frz_new696,6.6,3/25/22,3/25/22,84,84,0,28,NA,NA
two,256_3C,2735,TempB,-10.7,new4,10,G,10G,frz_new697,5.6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,180_5,3249,TempB,-10.7,new4,10,H,10H,frz_new698,12.6,3/25/22,3/25/22,84,84,1,45,-0.012352233,7.5
two,253_3A,3460,TempB,-10.7,new4,10,I,10I,frz_new699,6.5,3/25/22,3/25/22,84,84,1,45,-0.00721872,4.8
two,211_6,3122,TempB,-10.7,new4,11,A,11A,frz_new701,9,3/25/22,3/25/22,84,84,0,5,NA,NA
two,256_14,2735,TempB,-10.7,new4,11,B,11B,frz_new702,9.8,3/25/22,3/25/22,84,84,0,7,NA,NA
two,211_6,3122,TempB,-10.7,new4,11,C,11C,frz_new703,5.7,3/25/22,3/25/22,84,84,0,5,NA,NA
two,257_2,2754,TempB,-10.7,new4,11,E,11E,frz_new705,4.4,3/25/22,3/25/22,84,84,0,10,NA,NA
two,253_3A,3460,TempB,-10.7,new4,11,F,11F,frz_new706,6.6,3/25/22,3/25/22,84,84,1,45,-0.000363511,6.5
two,91_2,2910,TempB,-10.7,new4,11,G,11G,frz_new707,4.6,3/25/22,3/25/22,84,84,0,5,NA,NA
two,253_3A,3460,TempB,-10.7,new4,11,I,11I,frz_new709,6,3/25/22,3/25/22,84,84,1,45,-0.0108752,3.8
two,01_4,2989,TempB,-10.7,new4,11,J,11J,frz_new710,8.1,3/25/22,3/25/22,84,84,1,45,-0.019978597,3.5
two,214_7,2694,TempB,-10.7,new4,12,A,12A,frz_new711,8.1,3/25/22,3/25/22,84,84,0,7,NA,NA
two,256_3C,2735,TempB,-10.7,new4,12,B,12B,frz_new712,5.7,3/25/22,3/25/22,84,84,0,5,NA,NA
two,01_4,2989,TempB,-10.7,new4,12,D,12D,frz_new714,9.2,3/25/22,3/25/22,84,84,0,10,NA,NA
two,180_5,3249,TempB,-10.7,new4,12,E,12E,frz_new715,8.8,3/25/22,3/25/22,84,84,0,7,NA,NA
two,63_8,2960,TempB,-10.7,new4,12,F,12F,frz_new716,7.7,3/25/22,3/25/22,84,84,0,7,NA,NA
two,256_14,2735,TempB,-10.7,new4,12,H,12H,frz_new718,6.6,3/25/22,3/25/22,84,84,1,45,0.001400964,7
two,269_20C,2800,TempB,-10.7,new4,12,J,12J,frz_new720,7.6,3/25/22,3/25/22,84,84,1,45,-0.009035467,5.2
two,262_3A,2717,TempB,-10.7,new4,13,A,13A,frz_new721,6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,162_2A,3055,TempB,-10.7,new4,13,B,13B,frz_new722,2.1,3/25/22,3/25/22,84,84,0,7,NA,NA
two,256_14,2735,TempB,-10.7,new4,13,C,13C,frz_new723,5.6,3/25/22,3/25/22,84,84,0,42,-0.004683578,4.6
two,257_2,2754,TempB,-10.7,new4,13,D,13D,frz_new724,3.7,3/25/22,3/25/22,84,84,0,7,NA,NA
two,63_8,2960,TempB,-10.7,new4,13,E,13E,frz_new725,6.8,3/25/22,3/25/22,84,84,1,45,-0.007321064,5
two,49_1A,2935,TempB,-10.7,new4,13,F,13F,frz_new726,2.4,3/25/22,3/25/22,84,84,0,5,NA,NA
two,49_2,2935,TempB,-10.7,new4,13,G,13G,frz_new727,9.6,3/25/22,3/25/22,84,84,1,45,-0.008210488,6.8
two,269_20C,2800,TempB,-10.7,new4,13,H,13H,frz_new728,6.6,3/25/22,3/25/22,84,84,1,45,0.004876057,8.1
two,180_5,3249,TempB,-10.7,new4,13,I,13I,frz_new729,9,3/25/22,3/25/22,84,84,1,45,0.002508584,10
two,253_3A,3460,TempB,-10.7,new4,13,J,13J,frz_new730,5.1,3/25/22,3/25/22,84,84,0,5,NA,NA
two,180_5,3249,TempB,-10.7,new4,14,A,14A,frz_new731,10.6,3/25/22,3/25/22,84,84,0,19,NA,NA
two,211_6,3122,TempB,-10.7,new4,14,D,14D,frz_new734,4.9,3/25/22,3/25/22,84,84,0,7,NA,NA
two,209_2A,2721,TempB,-10.7,new4,14,E,14E,frz_new735,4.6,3/25/22,3/25/22,84,84,0,5,NA,NA
two,255_7A,3342,TempB,-10.7,new4,14,F,14F,frz_new736,3.7,3/25/22,3/25/22,84,84,0,5,NA,NA
two,211_6,3122,TempB,-10.7,new4,14,G,14G,frz_new737,3.9,3/25/22,3/25/22,84,84,0,17,NA,NA
two,214_7,2694,TempB,-10.7,new4,14,J,14J,frz_new740,8,3/25/22,3/25/22,84,84,1,45,NA,NA
two,185_2,3411,TempB,-10.7,new4,15,A,15A,frz_new741,11.6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,255_7A,3342,TempB,-10.7,new4,15,B,15B,frz_new742,5.2,3/25/22,3/25/22,84,84,0,5,NA,NA
two,269_20C,2800,TempB,-10.7,new4,15,C,15C,frz_new743,5.9,3/25/22,3/25/22,84,84,0,5,NA,NA
two,213_1A,2790,TempB,-10.7,new4,15,D,15D,frz_new744,3,3/25/22,3/25/22,84,84,1,45,0.008571494,4.3
two,180_5,3249,TempB,-10.7,new4,15,E,15E,frz_new745,4.6,3/25/22,3/25/22,84,84,1,45,-0.00393047,3.9
two,63_8,2960,TempB,-10.7,new4,15,F,15F,frz_new746,6,3/25/22,3/25/22,84,84,1,45,-0.002071699,5.5
two,01_4,2989,TempB,-10.7,new4,15,H,15H,frz_new748,7.2,3/25/22,3/25/22,84,84,1,45,0.005046911,8.9
two,253_3A,3460,TempB,-10.7,new4,15,J,15J,frz_new750,3,3/25/22,3/25/22,84,84,0,33,NA,NA
two,185_2,3411,TempB,-10.7,new4,16,A,16A,frz_new751,7,3/25/22,3/25/22,84,84,0,19,NA,NA
two,273_18C,2710,TempB,-10.7,new4,16,B,16B,frz_new752,4.2,3/25/22,3/25/22,84,84,0,15,NA,NA
two,49_2,2935,TempB,-10.7,new4,16,D,16D,frz_new754,8.9,3/25/22,3/25/22,84,84,0,15,NA,NA
two,256_14,2735,TempB,-10.7,new4,16,E,16E,frz_new755,7.6,3/25/22,3/25/22,84,84,1,45,-0.002648229,6.8
two,209_2A,2721,TempB,-10.7,new4,16,F,16F,frz_new756,7.2,3/25/22,3/25/22,84,84,1,45,0.001287315,7.6
two,91_2,2910,TempB,-10.7,new4,16,G,16G,frz_new757,3.1,3/25/22,3/25/22,84,84,0,15,NA,NA
two,214_7,2694,TempB,-10.7,new4,16,I,16I,frz_new759,8.1,3/25/22,3/25/22,84,84,1,45,-0.001832406,7.5
two,180_5,3249,TempB,-10.7,new4,16,J,16J,frz_new760,8.7,3/25/22,3/25/22,84,84,1,45,-0.00731012,6.4
two,211_6,3122,TempB,-10.7,new4,17,A,17A,frz_new761,6.6,3/25/22,3/25/22,84,84,1,45,-0.014431805,3.6
two,262_3A,2717,TempB,-10.7,new4,17,B,17B,frz_new762,8.8,3/25/22,3/25/22,84,84,0,42,-0.009118863,6
two,180_5,3249,TempB,-10.7,new4,17,C,17C,frz_new763,13.2,3/25/22,3/25/22,84,84,0,7,NA,NA
two,262_3A,2717,TempB,-10.7,new4,17,D,17D,frz_new764,8.7,3/25/22,3/25/22,84,84,1,45,-0.009246921,5.9
two,49_1A,2935,TempB,-10.7,new4,17,E,17E,frz_new765,7.4,3/25/22,3/25/22,84,84,0,10,NA,NA
two,273_18C,2710,TempB,-10.7,new4,17,F,17F,frz_new766,5.9,3/25/22,3/25/22,84,84,0,28,NA,NA
two,257_2,2754,TempB,-10.7,new4,17,H,17H,frz_new768,4.7,3/25/22,3/25/22,84,84,1,45,0.00240705,5.2
two,256_3C,2735,TempB,-10.7,new4,17,I,17I,frz_new769,7.6,3/25/22,3/25/22,84,84,1,45,0.005562258,9.6
two,63_8,2960,TempB,-10.7,new4,18,A,18A,frz_new771,10.6,3/25/22,3/25/22,84,84,1,45,-0.006404522,8.1
two,185_2,3411,TempB,-10.7,new4,18,B,18B,frz_new772,11.6,3/25/22,3/25/22,84,84,1,45,-0.005779302,9.1
two,213_1A,2790,TempB,-10.7,new4,18,D,18D,frz_new774,3.9,3/25/22,3/25/22,84,84,1,45,0.001764476,4.2
two,269_20C,2800,TempB,-10.7,new4,18,E,18E,frz_new775,3,3/25/22,3/25/22,84,84,0,5,NA,NA
two,185_2,3411,TempB,-10.7,new4,18,I,18I,frz_new779,5.9,3/25/22,3/25/22,84,84,1,45,-0.00040701,5.8
two,63_8,2960,TempB,-10.7,new4,18,J,18J,frz_new780,8.7,3/25/22,3/25/22,84,84,1,45,0.004703118,10.6
two,253_3A,3460,TempB,-10.7,new4,19,A,19A,frz_new781,7.2,3/25/22,3/25/22,84,84,0,10,NA,NA
two,262_3A,2717,TempB,-10.7,new4,19,C,19C,frz_new783,6.6,3/25/22,3/25/22,84,84,0,10,NA,NA
two,257_2,2754,TempB,-10.7,new4,19,D,19D,frz_new784,6.9,3/25/22,3/25/22,84,84,0,19,NA,NA
two,63_8,2960,TempB,-10.7,new4,19,E,19E,frz_new785,9.5,3/25/22,3/25/22,84,84,1,45,-0.004694478,7.8
two,269_20C,2800,TempB,-10.7,new4,19,H,19H,frz_new788,5.6,3/25/22,3/25/22,84,84,0,10,NA,NA
two,91_2,2910,TempB,-10.7,new4,20,B,20B,frz_new792,6.6,3/25/22,3/25/22,84,84,0,5,NA,NA
two,273_18C,2710,TempB,-10.7,new4,20,D,20D,frz_new794,5.6,3/25/22,3/25/22,84,84,0,7,NA,NA
two,273_18C,2710,TempB,-10.7,new4,20,E,20E,frz_new795,7.8,3/25/22,3/25/22,84,84,0,10,NA,NA
two,185_2,3411,TempB,-10.7,new4,20,G,20G,frz_new797,8.6,3/25/22,3/25/22,84,84,0,10,NA,NA
two,262_3A,2717,TempB,-10.7,new4,20,H,20H,frz_new798,6.6,3/25/22,3/25/22,84,84,0,10,NA,NA
two,185_2,3411,TempB,-10.7,new4,20,I,20I,frz_new799,7.3,3/25/22,3/25/22,84,84,0,19,NA,NA
six,63_8,2960,Control,4,older1,1,A,1A,freeze_sdl1,6,3/15/22,3/17/22,74,76,1,27,0.009738998,9.3
six,273_18C,2710,Control,4,older1,1,B,1B,freeze_sdl2,2.9,3/15/22,3/17/22,74,76,0,8,NA,NA
six,194_2A,3108,Control,4,older1,1,C,1C,freeze_sdl3,14.7,3/15/22,3/17/22,74,76,1,27,0.002295947,16.3
six,162_2A,3055,Control,4,older1,1,D,1D,freeze_sdl4,6.8,3/15/22,3/17/22,74,76,1,27,0.005475565,8.7
six,01_4,2989,Control,4,older1,1,E,1E,freeze_sdl5,8.5,3/15/22,3/17/22,74,76,1,27,0.005321777,10.8
six,01_4,2989,Control,4,older1,1,F,1F,freeze_sdl6,6,3/15/22,3/17/22,74,76,1,27,0.00694166,8.2
six,49_1A,2935,Control,4,older1,1,G,1G,freeze_sdl7,10.4,3/15/22,3/17/22,74,76,1,27,-0.002967364,9.1
six,255_7A,3342,Control,4,older1,1,H,1H,freeze_sdl8,5.3,3/15/22,3/17/22,74,76,1,27,0.005862546,6.9
six,63_8,2960,Control,4,older1,1,I,1I,freeze_sdl9,10.1,3/15/22,3/17/22,74,76,1,27,0.005264661,12.8
six,162_2A,3055,Control,4,older1,1,J,1J,freeze_sdl10,8.6,3/15/22,3/17/22,74,76,1,27,0.004646484,10.6
six,199_1,3502,Control,4,older1,2,B,2B,freeze_sdl12,7.4,3/15/22,3/17/22,74,76,1,27,0.006467883,9.9
six,63_8,2960,Control,4,older1,2,C,2C,freeze_sdl13,7.8,3/15/22,3/17/22,74,76,1,27,0.009572954,12
six,01_4,2989,Control,4,older1,2,D,2D,freeze_sdl14,9.6,3/15/22,3/17/22,74,76,1,27,0.005865901,12.5
six,257_2,2754,Control,4,older1,2,E,2E,freeze_sdl15,3.9,3/15/22,3/17/22,74,76,1,27,0.009940272,6.1
six,214_7,2694,Control,4,older1,2,G,2G,freeze_sdl17,7.1,3/15/22,3/17/22,74,76,1,27,0.005998214,9.3
six,180_5,3249,Control,4,older1,2,J,2J,freeze_sdl20,3.6,3/15/22,3/17/22,74,76,1,27,0.011351681,6
six,255_13A,3342,Control,4,older1,3,A,3A,freeze_sdl21,5.8,3/15/22,3/17/22,74,76,1,27,-0.009396819,3.8
six,180_5,3249,Control,4,older1,3,B,3B,freeze_sdl22,10.9,3/15/22,3/17/22,74,76,1,27,0.000202944,11
six,49_1A,2935,Control,4,older1,3,C,3C,freeze_sdl23,7.5,3/15/22,3/17/22,74,76,1,27,0.00405159,9
six,282_13C,2802,Control,4,older1,3,D,3D,freeze_sdl24,11.6,3/15/22,3/17/22,74,76,1,27,0.001660523,12.5
six,214_7,2694,Control,4,older1,3,F,3F,freeze_sdl26,8.6,3/15/22,3/17/22,74,76,1,27,-0.00489424,6.9
six,211_6,3122,Control,4,older1,3,G,3G,freeze_sdl27,3.7,3/15/22,3/17/22,74,76,0,8,NA,NA
six,255_7A,3342,Control,4,older1,3,I,3I,freeze_sdl29,6.2,3/15/22,3/17/22,74,76,1,27,0.007782276,8.8
six,199_1,3502,Control,4,older1,3,J,3J,freeze_sdl30,5.1,3/15/22,3/17/22,74,76,1,27,0.019014802,12
six,162_2A,3055,Control,4,older1,4,C,4C,freeze_sdl33,6.7,3/15/22,3/17/22,74,76,1,27,0.00528797,8.5
